ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
860476184,*Your Friendly Neighborhood Rockstar*,Indie Rock,Music,USD,2011-06-19,3500,05/19/11,275,failed,6,US,275,275,3500
860482534,""" I.C.T.S."" is an Individual Cloth Towel System - Dispenser",Hardware,Technology,USD,2015-04-28,72000,02/27/15,163,canceled,1,US,163,163,72000
860483683,Iron Fist: The Beginning,Shorts,Film & Video,USD,2017-07-02,11000,05/30/17,11046,successful,33,US,145,11046,11000
860484928,Case Closed is making their first music video!,Pop,Music,USD,2011-09-17,1000,07/24/11,31,failed,3,US,31,31,1000
860488585,The Breaking Yard's Sophomore Album,Music,Music,USD,2014-12-06,11500,11/13/14,4391,failed,83,US,4391,4391,11500
860492963,Neverending Nightmares,Video Games,Games,USD,2013-09-30,99000,08/27/13,106722.36,successful,3608,US,106722.36,106722,99000
860493956,Patriot Riders Documentary Film--STOP Please don't contribute here. Read Below (Canceled),Documentary,Film & Video,USD,2010-06-02,10000,04/08/10,150,canceled,3,US,150,150,10000
860496619,"GRUPP 054 -Tunnelseende, 21 Maj",Electronic Music,Music,SEK,2016-05-21,2000,04/30/16,2000,successful,14,SE,248.26,241,241.02
860499260,ROCKET GIRL Coloring Book!,Comics,Comics,USD,2017-08-12,2500,08/01/17,4436.01,successful,132,US,1962.01,4436,2500
860504976,2nd Annual Berkeley Shakedown Street Festival Sep 12th&13th,Rock,Music,USD,2015-04-29,5000,02/28/15,416,failed,6,US,416,416,5000
860511032,DJ equipment for me to start making music to share with you.,Music,Music,USD,2014-09-19,300,08/16/14,25,failed,4,US,25,25,300
860512080,Vlune,Comedy,Film & Video,GBP,2016-05-28,5000,04/28/16,15582.57,successful,416,GB,22722.2,22489,7216.15
86051234,"Texture Contemporary Ballet presents Life, Love, & Jazz",Performances,Dance,USD,2014-07-21,5000,06/16/14,6100,successful,43,US,6100,6100,5000
860537268,Nona's Paw-Some Creations,Candles,Crafts,USD,2016-07-14,500,06/14/16,31,failed,3,US,15,31,500
860538043,Rogue Squad - The Board Game,Tabletop Games,Games,EUR,2017-10-31,40000,09/29/17,16464,canceled,163,DE,15241.15,19192,46628.2
860538591,"X-Purr: The First ""Fitness Pole"" Scratching Post for Cats",Crafts,Crafts,USD,2016-10-13,5000,09/07/16,6440,successful,118,US,810,6440,5000
860538865,The Pop and Lock - A folding camera support built for travel,Product Design,Design,USD,2014-05-26,10000,05/06/14,41163,successful,308,US,41163,41163,10000
860540553,Genesis Photo Book,Art Books,Publishing,USD,2014-02-23,42250,01/24/14,125,failed,3,US,125,125,42250
860544078,Vendetta - The Gangster Card Game,Tabletop Games,Games,USD,2010-12-22,5000,09/23/10,365,failed,5,US,365,365,5000
860545480,Still Learning Athleisure Wear: Clothing for Men and Women,Apparel,Fashion,USD,2017-03-16,10000,02/15/17,10180,successful,63,US,2404,10180,10000
860548911,Rebuilding EN World,Tabletop Games,Games,GBP,2013-02-14,300,01/15/13,53786.93,successful,1459,GB,86841.78,83300,464.61
860550924,Sitting on Babies: the web series,Webseries,Film & Video,USD,2013-05-28,5000,04/24/13,5025,successful,76,US,5025,5025,5000
86055294,TLP Upstairs,Events,Food,USD,2014-08-21,15000,07/18/14,4957,failed,85,US,4957,4957,15000
86055994,The little sticker that could . . .,Mixed Media,Art,USD,2011-06-22,1000,05/26/11,1036.6,successful,20,US,1036.6,1037,1000
860571294,"Tyler Williams' Music Video for ""Patricia"" by The Very Most",Indie Rock,Music,USD,2010-09-30,400,08/16/10,400,successful,8,US,400,400,400
860582091,"Salt Pack 4 In 1 Coolest SUP, Surf, Dive, Travel Backpack",Product Design,Design,USD,2014-11-09,6000,09/30/14,6062,successful,75,US,6062,6062,6000
86058487,Everything Is Fine Vinyl Album Release Campaign  (Canceled),Music,Music,USD,2010-03-01,1000,01/23/10,0,canceled,0,US,0,0,1000
860587145,World's first handmade leather charging cable | Esbee Cables,Technology,Technology,USD,2015-09-18,15000,08/11/15,20788,successful,468,US,20788,20788,15000
860589381,VSSL Mini LED Lantern + Cache,Product Design,Design,CAD,2016-04-01,25000,03/04/16,26248,successful,251,CA,19548.23,20147,19189.44
860607176,Feral Youth,Documentary,Film & Video,USD,2017-02-04,3000,12/06/16,5,failed,1,US,5,5,3000
860621937,Moonspike | We're Going Back to the Moon,Space Exploration,Technology,GBP,2015-11-01,600000,10/01/15,78962.75,failed,1045,GB,119674.8,119535,908292.71
860622672,Book 1 - Historical Fiction Comic/Graphic Novel Series,Graphic Novels,Comics,USD,2017-03-25,1500,03/18/17,1506,successful,9,US,901,1506,1500
860623975,The Jerusalem Syndrome,Documentary,Film & Video,USD,2012-10-25,12425,09/25/12,12993,successful,104,US,12993,12993,12425
860635088,Be Like Me,Mobile Games,Games,USD,2014-08-27,15000,07/28/14,45,failed,3,US,45,45,15000
860639837,Nosebone Surf and SUP mount for GoPro,Gadgets,Technology,USD,2016-06-22,8890,05/19/16,1925,failed,30,US,1925,1925,8890
860645379,Cruel Love EP release,Indie Rock,Music,USD,2015-03-15,1500,02/12/15,80,failed,3,US,80,80,1500
860645446,Dance at Heart Cape Town 2016,Documentary,Film & Video,CHF,2015-10-11,10000,09/11/15,0,failed,0,CH,0,0,10509.72
860647742,American Bocce Company (the website),Live Games,Games,USD,2015-07-16,15000,06/16/15,15740,successful,148,US,15740,15740,15000
860655012,Olde World Miniatures KickStarter,Tabletop Games,Games,USD,2013-08-23,6500,07/26/13,7755,successful,161,US,7755,7755,6500
86065633,Sleek New Compact Electric Standing Desk Design- $379!,Hardware,Technology,USD,2015-06-08,20000,05/05/15,25887,successful,55,US,25887,25887,20000
860659193,Destiny Aurora Sci-fi Novel Series,Fiction,Publishing,USD,2016-03-18,3000,02/09/16,4028,successful,53,US,4028,4028,3000
860661989,When The Ground Breaks,Public Art,Art,USD,2011-05-28,300,05/05/11,301,successful,10,US,301,301,300
860663729,LAYLAH  - NIGHT ANGEL,Art Books,Publishing,GBP,2016-02-05,9000,12/22/15,4257,failed,50,GB,6348.83,6195,13097.58
86067246,Round One Cabaret III: Taking Charge In A Crazy World,Theater,Theater,USD,2012-11-04,1500,10/05/12,1605,successful,26,US,1605,1605,1500
860689051,Risqué (Canceled),Cookbooks,Food,USD,2015-04-05,7500,03/06/15,0,canceled,0,US,0,0,7500
860693616,PsDefaults: Better Presets for Adobe Photoshop,Graphic Design,Design,USD,2012-07-18,8500,06/27/12,23258,successful,693,US,23258,23258,8500
860697884,Hidden Treasures Arcade Fundraiser,Video Games,Games,USD,2016-10-21,50000,09/30/16,6613,failed,68,US,1911,6613,50000
860699883,The Spider that Grew and Grew,Children's Books,Publishing,USD,2014-09-03,3500,08/04/14,345,failed,10,US,345,345,3500
860708686,Lightsaber Combat School Needs New Equipment,Immersive,Theater,GBP,2017-11-27,3500,10/28/17,6,failed,2,GB,0,8,4720.8
86071138,Pastel Milk Pin (2.5CM),Product Design,Design,AUD,2017-10-29,275,09/29/17,281,successful,14,AU,59.85,216,211.12
860713080,The Real Fans Of The Saga - A Star Wars fan reality show!,Webseries,Film & Video,USD,2016-06-24,10000,05/25/16,10609,successful,130,US,10609,10609,10000
860713577,Contour Limited Edition Playing Cards (Canceled),Playing Cards,Games,USD,2015-09-24,14000,08/24/15,1568,canceled,34,US,1568,1568,14000
86072342,Help Josh Holt make an album!,Rock,Music,USD,2012-05-20,4000,04/19/12,0,failed,0,US,0,0,4000
860723509,Fund Rock Indie Artist Sean Yox / Streamers - Rocking London!!! - The 2nd Coming!!!,Rock,Music,USD,2009-09-17,500,09/03/09,0,failed,0,US,0,0,500
860729784,Libby Lou Creates Greeting Cards,Stationery,Crafts,USD,2015-09-30,1500,08/31/15,0,failed,0,US,0,0,1500
860731748,"3D Pools, Bowls & Spouts Scenery for Fantasy, Wargames & RPG",Tabletop Games,Games,USD,2017-11-18,200,11/03/17,3493,successful,151,US,1399,3493,200
860736143,FRAGMENTED,Experimental,Film & Video,GBP,2015-02-21,1800,01/22/15,1920,successful,37,GB,2910.14,2965,2779.88
860740691,Project Esteem - Confidence Building for At-Risk Youth,People,Photography,CAD,2015-03-20,4000,02/18/15,0,failed,0,CA,0,0,3156.57
860749084,HONEY SALES FOOD TRUCK (Canceled),Food Trucks,Food,USD,2015-01-15,14500,12/16/14,0,canceled,0,US,0,0,14500
860753017,TFK......The End Is Where We Begin,Rock,Music,USD,2012-01-01,40000,11/30/11,105294.07,successful,2681,US,105294.07,105294,40000
860755015,"""Lend an Ear"" Justin Orlando's Album of Original Songs",Indie Rock,Music,USD,2013-09-01,4437,07/27/13,686,failed,5,US,686,686,4437
860770922,Awakening the Rainbow Dragon,Fiction,Publishing,USD,2011-10-27,4333,09/29/11,85,failed,4,US,85,85,4333
860777122,RTR N scale NSWGR 45 class locomotive - 60 days,Product Design,Design,AUD,2014-12-24,32000,10/25/14,14401,failed,45,AU,12619.08,11690,25976.13
860778241,Elle Ward: Senior Thesis Collection,Fashion,Fashion,USD,2012-09-12,5000,08/13/12,841,failed,16,US,841,841,5000
860779488,Lore : Aftermath - The Return of the Mech Game,Video Games,Games,USD,2011-05-04,35000,04/04/11,1068,failed,13,US,1068,1068,35000
860806831,Aren't you tired of writing His Story? Write your own.,Publishing,Publishing,USD,2018-01-10,20000,12/11/17,25,canceled,1,US,25,25,20000
860808075,"Videogamer: The Film, Chronicling Gaming Innovation",Film & Video,Film & Video,USD,2013-04-09,100000,03/07/13,5420,failed,18,US,5420,5420,100000
860811187,I am Hearthstone Rank 13 player!  I need card packs to win!,Playing Cards,Games,USD,2014-12-11,50,11/11/14,0,suspended,0,US,0,0,50
860816804,A Taste of N'awlins at Bazile's,Food,Food,USD,2013-05-25,5000,04/25/13,5065,successful,31,US,5065,5065,5000
860820695,Draw with the world in real-time on Chalk Party,Public Art,Art,USD,2011-10-06,18000,08/27/11,2187.01,failed,53,US,2187.01,2187,18000
860824026,Presidential Election: The Board Game,Tabletop Games,Games,USD,2016-11-11,2016,09/22/16,8748,successful,178,US,391,8748,2016
860851185,The Understanding Project - A Mental Health Documentary,Documentary,Film & Video,EUR,2015-08-10,2500,07/20/15,20,failed,3,IE,21.66,22,2792.73
860853042,The Novel Tee Box- Literary Themed surprises. (Canceled),Art,Art,USD,2016-07-08,3500,06/08/16,30,canceled,1,US,30,30,3500
86085644,OCHO #28!,Comic Books,Comics,USD,2015-08-31,100,08/03/15,781,successful,43,US,781,781,100
860867347,The Mile In The Other Person's Shoes Part 2,Nonfiction,Publishing,USD,2014-08-08,3000,07/09/14,45,failed,2,US,45,45,3000
860870131,Beads for the Chief,Mixed Media,Art,USD,2011-12-31,3000,12/01/11,3450,successful,101,US,3450,3450,3000
860873754,Help Me Update the Illustrations for My Books,Illustration,Art,USD,2015-03-19,2000,02/17/15,0,failed,0,US,0,0,2000
860874143,90 in 90 or Photos coast to coast,Photography,Photography,USD,2012-11-12,10000,10/13/12,10,failed,1,US,10,10,10000
860876816,SoleSearch: The Continental Divide Trail,Nature,Photography,USD,2014-06-01,3500,05/15/14,4165,successful,74,US,4165,4165,3500
860888392,The Quest For Infamy Companion - Art/Strategy/Hint Book,Video Games,Games,USD,2014-03-06,5000,02/04/14,15519,successful,273,US,15519,15519,5000
860911766,Girls with GUMPTION: Fearless Female Storytellers (Canceled),Theater,Theater,USD,2014-08-09,2500,07/09/14,420,canceled,15,US,420,420,2500
860917944,"Chaos of a Shattered Existence: Poems of Life, Love, & Loss",Poetry,Publishing,USD,2015-01-01,2500,11/05/14,401,failed,10,US,401,401,2500
860921194,Tummy Ticklers,Animation,Film & Video,GBP,2013-08-14,2600,07/29/13,0,failed,0,GB,0,0,4064.91
860925080,Skiltepoesi,Poetry,Publishing,DKK,2016-07-25,17000,06/08/16,2880,failed,16,DK,378.57,430,2540.16
860927165,Truly Charis: USA Made Wool Interlock Cloth Diaper Covers,Product Design,Design,USD,2017-03-06,15000,02/14/17,36939,successful,192,US,3763,36939,15000
860931580,iMotion – Haptic feedback virtual reality motion control,Hardware,Technology,USD,2013-10-28,100000,09/28/13,102363.01,successful,517,US,102363.01,102363,100000
860931589,"MARK OF THE VEIL, a feature film by Brandon Freeman",Narrative Film,Film & Video,USD,2012-07-30,50000,06/30/12,3660,failed,44,US,3660,3660,50000
860941321,Saanen Creek Soaps. 100% Natural Handmade Soaps.,Crafts,Crafts,USD,2015-08-08,8000,06/09/15,40,failed,2,US,40,40,8000
860950859,Help CreativeSound produce a followup to Frequencies!,Faith,Music,GBP,2016-04-01,1000,03/01/16,1081,successful,29,GB,1497.29,1547,1430.96
860954053,Life-size 3D,3D Printing,Technology,USD,2014-09-17,150000,08/08/14,126,failed,3,US,126,126,150000
860970902,BearWorld,Documentary,Film & Video,USD,2012-02-10,25338,12/12/11,40,failed,3,US,40,40,25338
860973294,Depict-O-Mat,Immersive,Theater,USD,2015-06-01,2300,05/01/15,3086,successful,69,US,3086,3086,2300
860973825,A Little Jazz With Your Mistletoe,Jazz,Music,USD,2013-11-09,2400,10/10/13,85,failed,3,US,85,85,2400
860980243,Mental: A Six Film,Drama,Film & Video,USD,2016-10-24,2500,09/14/16,3561,successful,106,US,180,3561,2500
860982714,Davidson School of Arts and Crafts,Art,Art,USD,2016-07-12,498000,05/13/16,930,failed,13,US,929,930,498000
860983756,Projects of Earth: Lámpara Binomios,Interactive Design,Design,MXN,2017-09-30,250000,08/31/17,251865,successful,91,MX,78.55,13617,13515.71
860985106,?????????™ - SHARK 2 ????????? Vinyl Pressing,Music,Music,USD,2015-07-29,1885,06/24/15,325,undefined,0,"N,0""",,325,1885
860988207,Bob's Best Burgers and Dogs,Restaurants,Food,USD,2014-07-03,40000,06/03/14,75,failed,3,US,75,75,40000
860988851,Chasing Time,Classical Music,Music,GBP,2015-04-28,600,02/27/15,689,successful,27,GB,1071.14,1063,925.97
860993949,Samhain World,Video Games,Games,EUR,2017-04-18,3000,02/17/17,127,failed,4,NL,0,136,3209.41
861002068,The Next Crime,Film & Video,Film & Video,GBP,2014-11-22,75,11/12/14,25,failed,1,GB,39.62,39,117.72
861002646,Separation of Church and Race,Documentary,Film & Video,USD,2015-02-27,45000,01/18/15,885,failed,9,US,885,885,45000
861006605,A punk/hardcore documentary,Documentary,Film & Video,USD,2012-05-24,1000,04/24/12,5,failed,1,US,5,5,1000
86100757,Surviving the Glade - Survival/RPG Game In the Everglades,Video Games,Games,USD,2015-05-01,3000,04/01/15,1,failed,1,US,1,1,3000
86100778,Bakery and Lounge,Restaurants,Food,USD,2015-06-11,50000,05/12/15,0,failed,0,US,0,0,50000
861009222,Imperium Denim: Reinvented Jeans Made from Plastic.,Fashion,Fashion,CAD,2014-03-19,20000,02/03/14,20867,successful,203,CA,18750.23,18630,17855.55
861012428,Classic Rock n Roll restaurant,Restaurants,Food,USD,2015-07-05,500000,05/06/15,200,failed,3,US,200,200,500000
861017317,Extinction Limit (Canceled),Video Games,Games,USD,2013-08-11,10000,07/12/13,5422,canceled,113,US,5422,5422,10000
861019553,"The Detective Academy - Spy, Secret Agent & Detective fun.",Live Games,Games,EUR,2014-12-08,10000,11/09/14,0,failed,0,IE,0,0,12450.04
861021741,Sandcarving setup for creating custom glass artworks.,Art,Art,USD,2014-02-01,5000,01/02/14,12,failed,3,US,12,12,5000
861022001,"Independent Album Release ""Regularly Irregular""",Hip-Hop,Music,USD,2014-06-21,10000,04/22/14,40,failed,3,US,40,40,10000
861022212,The non-addicts addiction,Nonfiction,Publishing,USD,2017-11-16,2000,10/17/17,126,failed,3,US,66,126,2000
861030712,Ability1: 3D Print Real Metal Parts At Home!,3D Printing,Technology,USD,2017-05-02,640000,03/28/17,95572.77,failed,105,US,71684,95573,640000
861032305,"WUPI Valve- Simple smart shower, water preservation",Hardware,Technology,USD,2016-02-28,300000,01/26/16,1377,canceled,48,US,1377,1377,300000
861034213,Help Make Secret Architecture Less of a Secret!,Jazz,Music,USD,2010-07-27,3500,06/11/10,3567.47,successful,56,US,3567.47,3567,3500
861045717,FUD,Tabletop Games,Games,USD,2016-05-31,15000,05/01/16,240,failed,6,US,240,240,15000
861051774,Utility Sports,Technology,Technology,USD,2014-11-19,9999,10/20/14,0,failed,0,US,0,0,9999
861052408,A quality Dillenger folding electric bike for under $400.00!,Technology,Technology,AUD,2015-02-27,30000,01/13/15,209692,successful,411,AU,172833.24,164155,23485.2
861055202,Mapping 1938 Vienna,Digital Art,Art,USD,2013-05-04,3600,04/04/13,4620,successful,83,US,4620,4620,3600
861057113,Attraction App Design and Development,Software,Technology,USD,2011-04-08,20000,01/07/11,153,failed,5,US,153,153,20000
861066176,Multex4Move - oozing-free quad extruder for FDM 3D-Printer,3D Printing,Technology,EUR,2016-12-22,50000,11/22/16,26370,failed,31,DE,2362.1,27546,52230.23
861069946,Spin! at The Cumming Playhouse,Musical,Theater,USD,2014-07-06,1500,05/07/14,0,failed,0,US,0,0,1500
861071195,The Breeze: A Journalism Project by Lindsey Grutchfield,Print,Journalism,USD,2015-07-03,950,06/18/15,1030,successful,37,US,1030,1030,950
861071221,Oberon's Three-Penny Tavern,Food,Food,USD,2013-06-19,20000,05/20/13,3296,failed,46,US,3296,3296,20000
861072615,Tentacle Kitty: Color Shift - Plush,Crafts,Crafts,USD,2014-12-31,11000,11/25/14,37442,successful,514,US,37442,37442,11000
86107919,"""Lady Nora""",Country & Folk,Music,USD,2012-11-26,10450,10/27/12,3610.5,failed,116,US,3610.5,3611,10450
861087445,ACEO (Miniature Art) Portfolio Project (Canceled),Illustration,Art,USD,2012-06-03,550,04/19/12,140,canceled,3,US,140,140,550
861089884,"""Downpour""- Senior Thesis Short Film",Shorts,Film & Video,USD,2011-11-01,900,09/23/11,1240,successful,21,US,1240,1240,900
861096885,404 error - project not found (Canceled),Design,Design,USD,2015-04-15,300000,03/27/15,1,canceled,1,US,1,1,300000
861097568,InEmergencies.com - Global Emergency Contact System,Web,Technology,USD,2014-09-07,25000,08/08/14,50,failed,2,US,50,50,25000
861104482,Symera,Video Games,Games,USD,2015-03-11,80000,02/09/15,30,failed,2,US,30,30,80000
861109900,AFY Cupola - Statue Sensory Web Frame Turret,Sculpture,Art,USD,2014-05-20,350,05/12/14,405,successful,9,US,405,405,350
861113148,6 Degrees of Separation Restaurant and Brewery,Drinks,Food,USD,2015-02-04,20000,12/26/14,8046,failed,93,US,8046,8046,20000
861118874,ROMEO AND JULIET IN HELL,Festivals,Theater,USD,2014-05-31,2000,05/01/14,2125,successful,40,US,2125,2125,2000
861122626,Jessie Rides Again!,Country & Folk,Music,USD,2014-08-20,8500,07/23/14,25,failed,1,US,25,25,8500
861124599,"Body Breaker, the physical fitness game, by Stickman Fitness",Tabletop Games,Games,USD,2013-05-30,5000,04/06/13,6,failed,2,US,6,6,5000
861125902,Stuff'D Bistro - A Juicy Lucy 4 U - (Donate = Meal 4 two),Food,Food,USD,2013-10-23,50000,09/23/13,900,failed,21,US,900,900,50000
86113061,Moment of Resolution,Jazz,Music,USD,2012-05-24,3250,04/24/12,150,failed,4,US,150,150,3250
86113230,Children's Social Story (poem): How to take a bath,Children's Books,Publishing,USD,2014-09-29,1000,08/30/14,0,failed,0,US,0,0,1000
861133229,BLACK OCTOBER (Canceled),Narrative Film,Film & Video,USD,2012-04-11,60000,03/15/12,0,canceled,0,US,0,0,60000
861134622,Across America: Memoir of a Country (Canceled),Nonfiction,Publishing,USD,2011-09-24,4500,08/24/11,30,canceled,1,US,30,30,4500
86113993,kap'n brass pub (Canceled),Drinks,Food,USD,2015-03-02,8000,01/31/15,0,canceled,0,US,0,0,8000
861144316,Plantable Planet...a 100% recycled paper earth planter!,Crafts,Crafts,USD,2014-02-12,20000,01/16/14,20117,successful,90,US,20117,20117,20000
861151454,Michael Jackson- Reflections of ME,Dance,Dance,USD,2016-04-13,50000,03/13/16,5,failed,1,US,5,5,50000
86115666,The Birth Of Understanding 3D Anime Comic,Comic Books,Comics,CAD,2017-11-16,1000,10/17/17,40,canceled,3,CA,32.04,31,783.58
861160392,"Get Tiffany: Online, Multiplayer Game Nearly Complete",Live Games,Games,USD,2015-08-19,4000,07/20/15,0,failed,0,US,0,0,4000
861165096,Taming the King: Big Cats in Captivity,Documentary,Film & Video,CAD,2015-02-15,6000,01/14/15,7035,successful,99,CA,5894.07,5648,4816.96
86117323,"Summer Concert Tour-Saratoga Springs and Lake George, NY",Music,Music,USD,2016-11-13,14000,11/08/16,100,canceled,1,US,100,100,14000
861173334,IVP - Investigators of Varied Phenomenon (Canceled),Webseries,Film & Video,GBP,2013-09-14,2000,08/15/13,1,canceled,1,GB,1.54,2,3203.9
861185865,The Everyday Visuals NEW RECORD,Pop,Music,USD,2011-03-05,6000,02/03/11,6206,successful,66,US,6206,6206,6000
861191138,"Art Theefe, Debut Album",Music,Music,GBP,2015-10-22,5000,09/22/15,5169,undefined,0,"N,0""",,7962,7702.02
861191303,Work Sucks,Shorts,Film & Video,USD,2012-07-21,8000,05/22/12,8531.47,successful,184,US,8531.47,8531,8000
861192038,ANDRE'S CAMPAIGN TO RECORD A NEW ALBUM !,Pop,Music,GBP,2016-05-28,4000,03/29/16,25,failed,1,GB,35.31,36,5772.92
861195100,A Still Afternoon,Shorts,Film & Video,GBP,2016-05-09,570,04/09/16,585,successful,17,GB,822.91,843,821.29
861204020,Cyberpunk Soundtracks: Tabletop Gaming Soundscapes,Tabletop Games,Games,USD,2014-03-03,1000,01/28/14,6435,successful,139,US,6435,6435,1000
861206645,PULSAR: Lost Colony,Video Games,Games,USD,2013-10-31,40000,10/01/13,55422.46,successful,1729,US,55422.46,55422,40000
861212670,Black Souls: The Game,Tabletop Games,Games,SGD,2017-09-26,22000,09/05/17,15507,canceled,201,SG,10146.34,11420,16201.49
861218172,JURASSIC PARK PARODY Live-Action Dino Show: US TOUR,Theater,Theater,USD,2012-04-11,20000,03/07/12,21330.66,successful,306,US,21330.66,21331,20000
861225662,Lock The Door,Thrillers,Film & Video,USD,2015-03-20,2000,02/18/15,2436,successful,33,US,2436,2436,2000
861231580,Cooking in Paradise: A unique publication of culinary arts,Food,Food,USD,2014-03-17,37000,01/16/14,17266,failed,96,US,17266,17266,37000
861246127,Limner: A Journal of Illustration - Issue #3,Illustration,Art,GBP,2013-07-24,3000,06/24/13,3025.5,successful,97,GB,4665.73,4659,4619.93
861247679,"Manteca to Modesto, The Long Way",Photobooks,Photography,USD,2014-11-19,3000,10/20/14,0,failed,0,US,0,0,3000
861248765,Reconfigurable High-Resolution Trackball,Product Design,Design,USD,2012-03-03,5000,02/02/12,482,failed,5,US,482,482,5000
861256744,Du Lac & Fey: Dance Of Death,Video Games,Games,GBP,2017-12-10,40000,10/26/17,20697.5,canceled,528,GB,6280.09,27688,53509.56
861259533,Edmund Finney's Quest to Find the Meaning of Life - Volume 2,Comics,Comics,USD,2012-06-09,3500,05/04/12,6078,successful,132,US,6078,6078,3500
861260030,Lighting the Way,Young Adult,Publishing,USD,2015-09-10,750,08/11/15,0,failed,0,US,0,0,750
861261285,NEW BLOOD POP - 1st Solo Art Exhibition,Art,Art,NZD,2013-12-22,7500,11/22/13,10625,successful,38,NZ,8869.33,8688,6132.96
861269231,Your Perfect Cocktail,Drinks,Food,USD,2014-10-18,100000,08/19/14,0,failed,0,US,0,0,100000
861270069,Always a Bridesmaid: Produce a Bloody Good Horror-Comedy Short!,Shorts,Film & Video,USD,2009-10-09,16500,08/24/09,3590,failed,76,US,3590,3590,16500
861271024,The Angel McKoy Project,Music,Music,USD,2012-03-19,2000,02/13/12,2285,successful,41,US,2285,2285,2000
861280308,You Can Train Your Dog!,Nonfiction,Publishing,USD,2015-03-31,6000,02/24/15,6680,successful,94,US,6680,6680,6000
861283682,"Wood shop, woodworking mixing viking & pagan traditions",Woodworking,Crafts,USD,2015-11-27,3000,10/18/15,3640,successful,37,US,3640,3640,3000
861288786,THE PROMISE KEEPERS: a modern exploitation comedy,Narrative Film,Film & Video,USD,2010-04-21,5000,03/20/10,5115,successful,47,US,5115,5115,5000
861289888,Ricardo Rivers' Highly Anticipated Single Release Concert!,Pop,Music,USD,2016-02-24,1000,01/14/16,71,failed,3,US,71,71,1000
861296,Guatemalan Cleft Lip Aid,Documentary,Film & Video,USD,2015-05-13,3500,04/13/15,35,failed,2,US,35,35,3500
86130268,Chris Becomes a Couch Potato,Children's Books,Publishing,USD,2014-12-28,1300,11/13/14,1425,successful,39,US,1425,1425,1300
861307514,RDGsoundFX,Music,Music,USD,2013-04-22,4000,02/21/13,0,failed,0,US,0,0,4000
861313361,Original Habeshawit Coffee,Food,Food,EUR,2017-03-18,22000,02/16/17,20,failed,2,AT,0,22,23770.93
861315807,A Movement,Photography,Photography,NZD,2014-10-08,1000,09/24/14,1010,successful,44,NZ,823.45,790,781.74
861334869,OUT OF PLACE - First Full Length Album from John Bobek,Indie Rock,Music,USD,2012-06-21,10000,05/22/12,10531,successful,139,US,10531,10531,10000
861339560,Raw Truth Radio Studio and Media Project,Music,Music,USD,2015-01-06,14000,11/07/14,30,canceled,2,US,30,30,14000
861339906,Help Furnace Mountain put out their new CD,Country & Folk,Music,USD,2012-04-24,5500,03/19/12,6190,successful,76,US,6190,6190,5500
861343120,Help CA Band Selected to Perform at Esteemed CMJ Get To NYC!,Indie Rock,Music,USD,2015-10-03,5000,09/18/15,218,failed,7,US,218,218,5000
861344700,Guatemala: A Photo Project,Places,Photography,USD,2015-02-05,200,01/06/15,6,failed,2,US,6,6,200
861351182,Dare to Draw Badly,Illustration,Art,USD,2014-02-14,400,01/15/14,51,failed,5,US,51,51,400
861354191,The Road to FREEDOM!,Fashion,Fashion,USD,2014-10-24,20000,09/09/14,1,failed,1,US,1,1,20000
861362352,VIZZLE: Collect and combine videos from anyone for anything,Apps,Technology,USD,2017-12-18,25000,11/18/17,165,failed,5,US,120,165,25000
861368793,Moves: Solo and Dragging Island,Dance,Dance,USD,2011-05-28,3500,04/28/11,4010,successful,29,US,4010,4010,3500
861379588,"Uncoiling: A Memoir of Anxiety, Aneurysm and Renewal",Nonfiction,Publishing,USD,2012-06-15,3000,05/16/12,3325,successful,37,US,3325,3325,3000
86138007,10 in the pink,Robots,Technology,USD,2014-09-11,200,08/02/14,127,failed,5,US,127,127,200
86138842,Human Creative Content Podcasts,Radio & Podcasts,Publishing,USD,2016-07-29,4800,06/12/16,15,canceled,1,US,0,15,4800
861396836,The King book and audio cd with music.,Children's Books,Publishing,USD,2014-11-22,10000,09/23/14,0,failed,0,US,0,0,10000
861403873,Filming the Replication of a 17th Century Wooden Synagogue,Documentary,Film & Video,USD,2012-05-05,55000,03/21/12,56691,successful,441,US,56691,56691,55000
861404368,Polar Ice Tray: The Perfect Ice for the Perfect Drink!,Product Design,Design,USD,2015-07-25,10000,05/26/15,291356,successful,4185,US,291356,291356,10000
861420479,The Stranger In Our House,Shorts,Film & Video,USD,2012-05-03,2000,04/03/12,0,failed,0,US,0,0,2000
861425931,Lady Beast fitness collection launch,Apparel,Fashion,USD,2017-06-03,300,05/16/17,10,failed,1,US,0,10,300
861426812,spiltMilk,Hip-Hop,Music,USD,2017-01-14,5000,12/15/16,26,failed,2,US,0,26,5000
861434377,Gallery 263's First Folk Festival!,Country & Folk,Music,USD,2011-08-27,3000,07/28/11,3209,successful,65,US,3209,3209,3000
861434497,Join Shado's Mob & Support Ne' Richa's Debut Album,Hip-Hop,Music,USD,2011-06-09,6000,04/25/11,0,failed,0,US,0,0,6000
861435121,Hot Diggidee Dog,Food Trucks,Food,USD,2015-04-02,3000,02/05/15,1,failed,1,US,1,1,3000
861447032,Marie Antoinette Bake Shop - Don't Cupcake & Drive,Food,Food,USD,2012-12-17,35000,11/17/12,0,failed,0,US,0,0,35000
